code,time,row,column,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,nir08,nir08_mad,red,red_mad,swir16,swir16_mad,swir22,swir22_mad,twndwi,twndwi_mad,twndwi_stdev
cloud,2020,31,65,POINT (179.19627609620653 -8.515809829382329),1.0,741780.0,-942000.0,0.0,0.5914999842643738,0.1925549954175949,5.0,0.5543000102043152,0.19607500731945038,0.5238000154495239,0.1654675006866455,0.5400000214576721,0.18334250152111053,0.13850000500679016,0.1328524947166443,0.1462000012397766,0.1404149979352951,-0.003599999938160181,0.23778899013996124,0.5378216505050659
cloud,2020,31,65,POINT (179.2007640534671 -8.523680058829896),1.0,742260.0,-942870.0,0.0,0.1720000058412552,0.23507000505924225,5.0,0.21150000393390656,0.13827000558376312,0.2718999981880188,0.15366999804973602,0.19990000128746033,0.13997499644756317,0.1006999984383583,0.056677501648664474,0.1137000024318695,0.07774250209331512,-0.07810000330209732,0.13124938309192657,0.19889293611049652
cloud,2020,31,65,POINT (179.20031568591435 -8.524077798896787),1.0,742200.0,-942930.0,0.0,0.1550000011920929,0.14497999846935272,5.0,0.20679999887943268,0.1314225047826767,0.2606000006198883,0.24015749990940094,0.19529999792575836,0.14899499714374542,0.1023000031709671,0.09058500081300735,0.11659999936819077,0.09050250053405762,0.041099999099969864,0.26713335514068604,0.37139853835105896
cloud,2020,31,65,POINT (179.1997275313899 -8.524422925861492),1.0,742140.0,-942960.0,0.0,0.08479999750852585,0.03203750029206276,5.0,0.1615000069141388,0.06668750196695328,0.2296999990940094,0.17586250603199005,0.14970000088214874,0.07771500200033188,0.1023000031709671,0.07229749858379364,0.11670000106096268,0.0955900028347969,0.039900001138448715,0.2844601571559906,0.30808740854263306
cloud,2020,31,65,POINT (179.18726712389116 -8.533159674626024),1.0,740760.0,-943920.0,0.0,0.30410000681877136,0.2654849886894226,5.0,0.2946999967098236,0.16673250496387482,0.38929998874664307,0.08607500046491623,0.2903999984264374,0.16095750033855438,0.3037000000476837,0.050050001591444016,0.19910000264644623,0.026592500507831573,-0.23649999499320984,0.1999492347240448,0.17238256335258484
cloud,2020,31,65,POINT (179.1889730872755 -8.531704073224311),1.0,740970.0,-943770.0,0.0,0.41990000009536743,0.31770750880241394,5.0,0.4058000147342682,0.2561900019645691,0.3939000070095062,0.06836500018835068,0.39419999718666077,0.2663924992084503,0.26350000500679016,0.08010750263929367,0.1736000031232834,0.04779500141739845,-0.2371000051498413,0.18324126303195953,0.1825859248638153
cloud,2020,31,65,POINT (179.19137971419275 -8.529581311105943),1.0,741210.0,-943530.0,0.0,0.41659998893737793,0.2046000063419342,5.0,0.40779998898506165,0.1863124966621399,0.385699987411499,0.038362499326467514,0.388700008392334,0.1895025074481964,0.30230000615119934,0.027912499383091927,0.17159999907016754,0.021642500534653664,-0.2168000042438507,0.2129414975643158,0.19677568972110748
cloud,2020,31,65,POINT (179.19564462265365 -8.52572998361422),1.0,741690.0,-943110.0,0.0,0.4918999969959259,0.220660001039505,5.0,0.47519999742507935,0.1906300038099289,0.4717999994754791,0.15685999393463135,0.4684999883174896,0.18444250524044037,0.25290000438690186,0.10482999682426453,0.1501999944448471,0.06396500021219254,-0.2222999930381775,0.22286245226860046,0.18384240567684174
cloud,2020,31,65,POINT (179.1630790001915 -8.546957283597024),1.0,738090.0,-945420.0,0.0,0.482699990272522,0.3403399884700775,5.0,0.44850000739097595,0.34245750308036804,0.44690001010894775,0.10026499629020691,0.44269999861717224,0.32862499356269836,0.15080000460147858,0.05238749831914902,0.17080000042915344,0.1327424943447113,-0.23420000076293945,0.222478449344635,0.2293248325586319
cloud,2020,16,71,POINT (-174.97628615950214 -21.38634645166049),1.0,709800.0,-2366250.0,0.0,0.01889999955892563,0.034952498972415924,7.0,0.08190000057220459,0.054395001381635666,0.15850000083446503,0.12958000600337982,0.06669999659061432,0.0498025007545948,0.09910000115633011,0.08632250130176544,0.10140000283718109,0.07617499679327011,-0.05909999832510948,0.16568197309970856,0.7292078733444214
cloud,2020,16,71,POINT (-174.97590588337033 -21.382230761470563),1.0,709860.0,-2365800.0,0.0,0.06469999998807907,0.04312000051140785,7.0,0.0658000037074089,0.019112499430775642,0.12809999287128448,0.09668999910354614,0.07169999927282333,0.0431475006043911,0.09759999811649323,0.04837249964475632,0.09210000187158585,0.052002500742673874,-0.0731000006198883,0.1558816283941269,0.3038628101348877
cloud,2020,16,71,POINT (-174.97691995305524 -21.38072692238185),1.0,709740.0,-2365650.0,0.0,0.03579999879002571,0.023622499778866768,8.0,0.056299999356269836,0.04263874888420105,0.11320000141859055,0.0951637476682663,0.04780000075697899,0.04404124990105629,0.08179999887943268,0.03386624902486801,0.07959999889135361,0.03515874966979027,-0.09380000084638596,0.1463128626346588,0.19072313606739044
cloud,2020,16,71,POINT (-174.97784951693308 -21.386425598401004),1.0,709650.0,-2366250.0,0.0,0.0215000007301569,0.01882375031709671,10.0,0.016100000590085983,0.009583749808371067,0.05990000069141388,0.05586624890565872,0.009200000204145908,0.009638749994337559,0.06390000134706497,0.0427899993956089,0.06459999829530716,0.0444675013422966,-0.03880000114440918,0.2004968374967575,0.27877524495124817
cloud,2020,16,71,POINT (-174.97472280207126 -21.394023483801373),1.0,709950.0,-2367120.0,0.0,0.0560000017285347,0.03161124885082245,8.0,0.08340000361204147,0.05302000045776367,0.15330000221729279,0.09972874820232391,0.07490000128746033,0.052703749388456345,0.13009999692440033,0.04815249890089035,0.12229999899864197,0.03984750062227249,-0.14489999413490295,0.1293788105249405,0.22609847784042358
cloud,2020,16,71,POINT (-174.97493406658893 -21.39505233342188),1.0,709950.0,-2367210.0,0.0,0.04190000146627426,0.0193875003606081,9.0,0.057100001722574234,0.037675000727176666,0.15449999272823334,0.13565750420093536,0.043699998408555984,0.030744999647140503,0.12790000438690186,0.05445000156760216,0.12070000171661377,0.05857500061392784,-0.21250000596046448,0.171986386179924,0.3123173713684082
cloud,2020,16,71,POINT (-174.97691995305524 -21.397149581125085),1.0,709740.0,-2367450.0,0.0,0.032099999487400055,0.023072499781847,8.0,0.07909999787807465,0.07096374779939651,0.13689999282360077,0.12857624888420105,0.07639999687671661,0.07462125271558762,0.1420000046491623,0.1257299929857254,0.13910000026226044,0.10353749990463257,-0.1264999955892563,0.22842642664909363,0.3169202208518982
cloud,2020,16,71,POINT (-174.9796663917852 -21.395368901062742),1.0,709440.0,-2367240.0,0.0,0.020400000736117363,0.03572250157594681,7.0,0.03319999948143959,0.034540001302957535,0.06849999725818634,0.06979499757289886,0.029400000348687172,0.038032498210668564,0.1014999970793724,0.09195999801158905,0.10819999873638153,0.09891749918460846,-0.1023000031709671,0.09306883066892624,0.2746202051639557
cloud,2020,16,71,POINT (-174.98258184212935 -21.381043521383905),1.0,709170.0,-2365650.0,0.0,0.013299999758601189,0.01924999989569187,8.0,0.03009999915957451,0.03022249974310398,0.06920000165700912,0.07084000110626221,0.01850000023841858,0.025341250002384186,0.09000000357627869,0.0767662525177002,0.09109999984502792,0.07841625064611435,-0.1006999984383583,0.1289949268102646,0.4408643841743469
cloud,2020,16,71,POINT (-174.98325788858594 -21.383338843426753),1.0,709080.0,-2365920.0,0.0,0.03959999978542328,0.022220000624656677,9.0,0.06310000270605087,0.05662250146269798,0.10170000046491623,0.09872499853372574,0.057500001043081284,0.05703499913215637,0.10750000178813934,0.08648750185966492,0.10729999840259552,0.08899000287055969,-0.010900000110268593,0.19694304466247559,0.2805726230144501
cloud,2020,16,71,POINT (-174.90044219765136 -21.389591432502613),1.0,717660.0,-2366730.0,0.0,0.5942999720573425,0.4896099865436554,5.0,0.5960999727249146,0.4156624972820282,0.6761999726295471,0.2506074905395508,0.6132000088691711,0.37823501229286194,0.14900000393390656,0.14192749559879303,0.16769999265670776,0.15609000623226166,-0.007000000216066837,0.26411116123199463,0.2652769088745117
cloud,2020,16,71,POINT (-174.90289286605653 -21.386663038362652),1.0,717420.0,-2366400.0,0.0,0.44600000977516174,0.42853251099586487,5.0,0.45419999957084656,0.44830501079559326,0.5824000239372253,0.31718501448631287,0.4602000117301941,0.4616149961948395,0.13459999859333038,0.1283150017261505,0.15489999949932098,0.14368750154972076,0.004800000227987766,0.27798253297805786,0.27698543667793274
cloud,2020,16,71,POINT (-174.90635760414665 -21.427101287305504),1.0,717000.0,-2370870.0,0.0,0.487199991941452,0.4628799855709076,5.0,0.4993000030517578,0.4311450123786926,0.6043000221252441,0.09641499817371368,0.4887999892234802,0.42234501242637634,0.2906000018119812,0.11417999863624573,0.21220000088214874,0.13967250287532806,-0.299699991941452,0.1903526484966278,0.23382237553596497
cloud,2020,16,71,POINT (-174.91016036546506 -21.430740965581165),1.0,716610.0,-2371260.0,0.0,0.6516000032424927,0.39250749349594116,5.0,0.6349999904632568,0.34707748889923096,0.7336999773979187,0.18378250300884247,0.6306999921798706,0.3315125107765198,0.33970001339912415,0.14533750712871552,0.2703999876976013,0.08654250204563141,-0.3034000098705292,0.16881711781024933,0.22605682909488678
cloud,2020,16,71,POINT (-174.91675181841703 -21.424490157213615),1.0,715920.0,-2370570.0,0.0,0.5268999934196472,0.34354373812675476,4.0,0.5370000004768372,0.31494376063346863,0.6266999840736389,0.1793687492609024,0.5245000123977661,0.31176748871803284,0.3278999924659729,0.09718500077724457,0.23989999294281006,0.06044499948620796,-0.26409998536109924,0.06986136734485626,0.19153185188770294
cloud,2020,16,71,POINT (-174.9170053358382 -21.419030368933658),1.0,715920.0,-2369970.0,0.0,0.6639999747276306,0.44703999161720276,5.0,0.6484000086784363,0.40196749567985535,0.7608000040054321,0.2251424938440323,0.6601999998092651,0.3719649910926819,0.3452000021934509,0.14800499379634857,0.2531999945640564,0.0575300008058548,-0.26499998569488525,0.1325708031654358,0.20562341809272766
cloud,2020,16,71,POINT (-174.90956882481555 -21.414203427634217),1.0,716700.0,-2369430.0,0.0,0.6887000203132629,0.20534250140190125,4.0,0.6772000193595886,0.18071624636650085,0.7682999968528748,0.07977750152349472,0.6787999868392944,0.16508249938488007,0.3472999930381775,0.11105874925851822,0.23960000276565552,0.09004875272512436,-0.2793000042438507,0.10106303542852402,0.2163141518831253
cloud,2020,16,71,POINT (-174.91911798101512 -21.417606042381024),1.0,715680.0,-2369790.0,0.0,0.5024999976158142,0.47401750087738037,5.0,0.516700029373169,0.4474250078201294,0.6819999814033508,0.1775674968957901,0.5223000049591064,0.48699748516082764,0.3481999933719635,0.12823249399662018,0.2816999852657318,0.017489999532699585,-0.2971000075340271,0.16347354650497437,0.20769214630126953
cloud,2020,16,71,POINT (-174.91337158613396 -21.45922223265416),1.0,716220.0,-2374410.0,0.0,0.06589999794960022,0.06828249990940094,5.0,0.10589999705553055,0.1053524985909462,0.2029999941587448,0.20066750049591064,0.10400000214576721,0.11013749986886978,0.2004999965429306,0.08244500309228897,0.12330000102519989,0.10425250232219696,-0.11429999768733978,0.12682010233402252,0.32185760140419006
cloud,2020,16,71,POINT (-174.94801896703518 -21.454475745533394),1.0,712650.0,-2373840.0,0.0,0.07859999686479568,0.06263124942779541,4.0,0.07109999656677246,0.061916250735521317,0.10189999639987946,0.09466875344514847,0.07150000333786011,0.06941000372171402,0.09260000288486481,0.07338374853134155,0.0723000019788742,0.050930000841617584,-0.013399999588727951,0.13831041753292084,0.2124626189470291
cloud,2020,16,71,POINT (-174.95748361742776 -21.451706889185278),1.0,711660.0,-2373510.0,0.0,0.11599999666213989,0.10854250192642212,4.0,0.12080000340938568,0.1143999993801117,0.1324000060558319,0.12879624962806702,0.11500000208616257,0.11622875183820724,0.13109999895095825,0.11543124914169312,0.09830000251531601,0.08478250354528427,0.02800000086426735,0.1767415553331375,0.23324386775493622
