code,time,row,column,row_2,column_2,id,tile_id,epsg,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,meanwi,meanwi_mad,meanwi_stdev,mndwi,mndwi_mad,mndwi_stdev,ndwi,ndwi_mad,ndwi_stdev,nir08,nir08_mad,nir08_stdev,nirwi,nirwi_mad,nirwi_stdev,red,red_mad,swir16,swir16_mad,swir22,swir22_mad
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.7236567189438 -22.329533668824638),1.0,677520.0,-2470320.0,0.0,0.032099999487400055,0.0,1.0,0.04960000142455101,0.0,-0.5213000178337097,0.0,0.0,-0.44670000672340393,0.0,0.0,-0.6879000067710876,0.0,0.0,0.2687000036239624,0.0,0.0,-0.3547999858856201,0.0,0.0,0.043299999088048935,0.0,0.1298999935388565,0.0,0.06080000102519989,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.707080790421 -22.33169941434749),1.0,675810.0,-2470530.0,0.0,0.03480000048875809,0.0,1.0,0.05389999970793724,0.0,-0.24779999256134033,0.0,0.0,-0.5748999714851379,0.0,0.0,-0.4465999901294708,0.0,0.0,0.14110000431537628,0.0,0.0,-0.048900000751018524,0.0,0.0,0.07490000128746033,0.0,0.20000000298023224,0.0,0.1354999989271164,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.70735992964896 -22.331611247322698),1.0,675840.0,-2470530.0,0.0,0.03139999881386757,0.0,1.0,0.048500001430511475,0.0,-0.2304999977350235,0.0,0.0,-0.5034000277519226,0.0,0.0,-0.45500001311302185,0.0,0.0,0.12950000166893005,0.0,0.0,-0.006000000052154064,0.0,0.0,0.05849999934434891,0.0,0.1468999981880188,0.0,0.0892999991774559,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.70826213949437 -22.332684608868398),1.0,675930.0,-2470650.0,0.0,0.05130000039935112,0.0,1.0,0.08299999684095383,0.0,-0.1542000025510788,0.0,0.0,-0.3391000032424927,0.0,0.0,-0.25949999690055847,0.0,0.0,0.14110000431537628,0.0,0.0,-0.04899999871850014,0.0,0.0,0.11069999635219574,0.0,0.1680999994277954,0.0,0.1136000007390976,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.70763761417058 -22.33273129834881),1.0,675870.0,-2470650.0,0.0,0.03959999978542328,0.0,1.0,0.066600002348423,0.0,-0.15469999611377716,0.0,0.0,-0.35659998655319214,0.0,0.0,-0.3125,0.0,0.0,0.12720000743865967,0.0,0.0,0.003000000026077032,0.0,0.0,0.08789999783039093,0.0,0.1404999941587448,0.0,0.09589999914169312,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.70737341656138 -22.332719042674555),1.0,675840.0,-2470650.0,0.0,0.04129999876022339,0.0,1.0,0.06840000301599503,0.0,-0.21289999783039093,0.0,0.0,-0.43639999628067017,0.0,0.0,-0.36079999804496765,0.0,0.0,0.14579999446868896,0.0,0.0,-0.06499999761581421,0.0,0.0,0.08959999680519104,0.0,0.1745000034570694,0.0,0.10909999907016754,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.68737022801048 -22.292816860577865),1.0,673830.0,-2466210.0,0.0,0.023000000044703484,0.0,1.0,0.03539999946951866,0.0,-0.44699999690055847,0.0,0.0,-0.5321000218391418,0.0,0.0,-0.6902999877929688,0.0,0.0,0.19349999725818634,0.0,0.0,-0.2037000060081482,0.0,0.0,0.031700000166893005,0.0,0.1160999983549118,0.0,0.05380000174045563,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.68565614418466 -22.293636813469174),1.0,673650.0,-2466300.0,0.0,0.030300000682473183,0.0,1.0,0.04879999905824661,0.0,-0.3027999997138977,0.0,0.0,-0.5508999824523926,0.0,0.0,-0.5163000226020813,0.0,0.0,0.15309999883174896,0.0,0.0,-0.0892999991774559,0.0,0.0,0.05090000107884407,0.0,0.16869999468326569,0.0,0.09570000320672989,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.6862329327335 -22.293665913625116),1.0,673710.0,-2466300.0,0.0,0.03280000016093254,0.0,1.0,0.04610000178217888,0.0,-0.34860000014305115,0.0,0.0,-0.5223000049591064,0.0,0.0,-0.5662000179290771,0.0,0.0,0.16660000383853912,0.0,0.0,-0.13109999895095825,0.0,0.0,0.04360000044107437,0.0,0.14710000157356262,0.0,0.07639999687671661,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.68655907768402 -22.293908178043104),1.0,673740.0,-2466330.0,0.0,0.027799999341368675,0.0,1.0,0.04340000078082085,0.0,-0.38260000944137573,0.0,0.0,-0.5440999865531921,0.0,0.0,-0.605400025844574,0.0,0.0,0.17669999599456787,0.0,0.0,-0.1597999930381775,0.0,0.0,0.04600000008940697,0.0,0.14710000157356262,0.0,0.06989999860525131,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.6874425434198 -22.29390400560742),1.0,673830.0,-2466330.0,0.0,0.0203000009059906,0.0,1.0,0.032600000500679016,0.0,-0.5235999822616577,0.0,0.0,-0.531499981880188,0.0,0.0,-0.754800021648407,0.0,0.0,0.2337999939918518,0.0,0.0,-0.29249998927116394,0.0,0.0,0.03400000184774399,0.0,0.10679999738931656,0.0,0.04740000143647194,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.68682257322598 -22.292521753765755),1.0,673770.0,-2466180.0,0.0,0.020600000396370888,0.0,1.0,0.03009999915957451,0.0,-0.38019999861717224,0.0,0.0,-0.5281000137329102,0.0,0.0,-0.6711999773979187,0.0,0.0,0.15309999883174896,0.0,0.0,-0.08919999748468399,0.0,0.0,0.026900000870227814,0.0,0.09749999642372131,0.0,0.044199999421834946,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.6862913987412 -22.29449752248212),1.0,673710.0,-2466390.0,0.0,0.027899999171495438,0.0,1.0,0.04879999905824661,0.0,-0.36329999566078186,0.0,0.0,-0.5309000015258789,0.0,0.0,-0.5667999982833862,0.0,0.0,0.17669999599456787,0.0,0.0,-0.1597999930381775,0.0,0.0,0.04600000008940697,0.0,0.15940000116825104,0.0,0.08919999748468399,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.68600370795858 -22.294766219963986),1.0,673680.0,-2466420.0,0.0,0.02539999969303608,0.0,1.0,0.04610000178217888,0.0,-0.38040000200271606,0.0,0.0,-0.4803999960422516,0.0,0.0,-0.5917999744415283,0.0,0.0,0.1800999939441681,0.0,0.0,-0.16910000145435333,0.0,0.0,0.04360000044107437,0.0,0.1315000057220459,0.0,0.06989999860525131,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.6872916859872 -22.292556983078107),1.0,673830.0,-2466180.0,0.0,0.023000000044703484,0.0,1.0,0.03819999843835831,0.0,-0.4235000014305115,0.0,0.0,-0.4731999933719635,0.0,0.0,-0.6603000164031982,0.0,0.0,0.1867000013589859,0.0,0.0,-0.186599999666214,0.0,0.0,0.0340999998152256,0.0,0.10679999738931656,0.0,0.04740000143647194,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.74646976328918 -22.36352461390127),1.0,679830.0,-2474100.0,0.0,0.04100000113248825,0.0,1.0,0.05920000001788139,0.0,-0.44780001044273376,0.0,0.0,-0.4004000127315521,0.0,0.0,-0.598800003528595,0.0,0.0,0.2361000031232834,0.0,0.0,-0.2969000041484833,0.0,0.0,0.05350000038743019,0.0,0.13830000162124634,0.0,0.07169999927282333,0.0
bare_terrain,1999,48,14,15,50,015050,"15,50",32658,POINT (166.74598986741137 -22.363940874059793),1.0,679770.0,-2474160.0,0.0,0.029400000348687172,0.0,1.0,0.04280000180006027,0.0,-0.4984000027179718,0.0,0.0,-0.40059998631477356,0.0,0.0,-0.6953999996185303,0.0,0.0,0.23839999735355377,0.0,0.0,-0.3012999892234802,0.0,0.0,0.032099999487400055,0.0,0.10000000149011612,0.0,0.04529999941587448,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.23161102121585 -21.200815867111437),1.0,683550.0,-2345400.0,0.0,0.03779999911785126,0.006324999965727329,2.0,0.03739999979734421,0.007699999958276749,-0.1981000006198883,0.0802658349275589,0.0802658349275589,-0.21719999611377716,0.12010828405618668,0.12010828405618668,-0.48330000042915344,0.11427950114011765,0.11427950114011765,0.10790000110864639,0.010037500411272049,0.010037500411272049,0.08699999749660492,0.04625216871500015,0.04625216871500015,0.030500000342726707,0.0003987500094808638,0.05730000138282776,0.0025712500791996717,0.03400000184774399,0.006105000153183937
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.2313284678836 -21.201249035418627),1.0,683580.0,-2345460.0,0.0,0.042399998754262924,0.010999999940395355,2.0,0.03739999979734421,0.007699999958276749,-0.23720000684261322,0.10033494979143143,0.10033494979143143,-0.24789999425411224,0.08942310512065887,0.08942310512065887,-0.5146999955177307,0.12795959413051605,0.12795959413051605,0.11919999867677689,0.01728375069797039,0.01728375069797039,0.040300000458955765,0.0727103054523468,0.0727103054523468,0.03680000081658363,0.011852500028908253,0.061000000685453415,0.0010725000174716115,0.0414000004529953,0.006338750012218952
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.23098482001652 -21.201458921350614),1.0,683640.0,-2345460.0,0.0,0.035599999129772186,0.012347499839961529,3.0,0.05900000035762787,0.012814999558031559,-0.22210000455379486,0.08670058846473694,0.14407069981098175,-0.33730000257492065,0.19269560277462006,0.1949583888053894,-0.552299976348877,0.06934884935617447,0.1493062674999237,0.1265999972820282,0.023649999871850014,0.0659051313996315,0.005200000014156103,0.10290459543466568,0.18629157543182373,0.05909999832510948,0.004234999883919954,0.08020000159740448,0.02032249979674816,0.05920000001788139,0.03129500150680542
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.23073053954596 -21.202075392814688),1.0,683640.0,-2345550.0,0.0,0.03350000083446503,0.004757499787956476,3.0,0.06129999831318855,0.013832500204443932,-0.30329999327659607,0.1866081804037094,0.15559104084968567,-0.33730000257492065,0.13431866466999054,0.18372970819473267,-0.6169000267982483,0.009952818974852562,0.1803690642118454,0.12540000677108765,0.0028325000312179327,0.06775128841400146,0.010200000368058681,0.011419647373259068,0.1739981770515442,0.054999999701976776,0.014272499829530716,0.08020000159740448,0.02032249979674816,0.05920000001788139,0.017627499997615814
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.23059750027625 -21.20154117600511),1.0,683670.0,-2345490.0,0.0,0.039900001138448715,0.008469999767839909,3.0,0.05900000035762787,0.016170000657439232,-0.2939999997615814,0.16919802129268646,0.13937367498874664,-0.35589998960494995,0.13662146031856537,0.18294228613376617,-0.6144999861717224,0.014363131485879421,0.17303068935871124,0.1265999972820282,0.008717499673366547,0.059033527970314026,0.005200000014156103,0.03562822565436363,0.16137418150901794,0.05909999832510948,0.004234999883919954,0.08389999717473984,0.027334999293088913,0.06300000101327896,0.030525000765919685
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.2322813980089 -21.19913501726763),1.0,683490.0,-2345220.0,0.0,0.029200000688433647,0.008635000325739384,2.0,0.03400000184774399,0.004303750116378069,-0.28139999508857727,0.07681602239608765,0.07681602239608765,-0.2957000136375427,0.08805655688047409,0.08805655688047409,-0.5706999897956848,0.08692307025194168,0.08692307025194168,0.12710000574588776,0.016884999349713326,0.016884999349713326,0.007799999788403511,0.06670896708965302,0.06670896708965302,0.026599999517202377,0.0042624999769032,0.06260000169277191,0.004166250117123127,0.032099999487400055,0.004193750210106373
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.23048122349263 -21.20282196587727),1.0,683670.0,-2345610.0,0.0,0.0340999998152256,0.0006324999849312007,3.0,0.056699998676776886,0.01174249965697527,-0.2207999974489212,0.17912547290325165,0.15607154369354248,-0.3073999881744385,0.19409659504890442,0.20379841327667236,-0.5149999856948853,0.07201410084962845,0.16972696781158447,0.11050000041723251,0.008497499860823154,0.05286940559744835,0.07329999655485153,0.03965527191758156,0.1675010770559311,0.054499998688697815,0.006682499777525663,0.06930000334978104,0.002584999892860651,0.05920000001788139,0.020570000633597374
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.2545526216056 -21.19944278005741),1.0,681180.0,-2345220.0,0.0,0.13289999961853027,0.0,1.0,0.11429999768733978,0.0,0.13650000095367432,0.0,0.0,0.3379000127315521,0.0,0.0,0.1088000014424324,0.0,0.0,0.09179999679327011,0.0,0.0,0.16419999301433563,0.0,0.0,0.0966000035405159,0.0,0.05649999901652336,0.0,0.038600001484155655,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25541977022442 -21.199192244611393),1.0,681090.0,-2345190.0,0.0,0.12759999930858612,0.0,1.0,0.11710000038146973,0.0,0.12280000001192093,0.0,0.0,0.32249999046325684,0.0,0.0,0.10090000182390213,0.0,0.0,0.09560000151395798,0.0,0.0,0.14470000565052032,0.0,0.0,0.08640000224113464,0.0,0.05990000069141388,0.0,0.04580000042915344,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25575351703776 -21.199441551161275),1.0,681060.0,-2345220.0,0.0,0.09849999845027924,0.0,1.0,0.08340000361204147,0.0,0.07840000092983246,0.0,0.0,0.16349999606609344,0.0,0.0,-0.027400000020861626,0.0,0.0,0.08810000121593475,0.0,0.0,0.1843000054359436,0.0,0.0,0.06849999725818634,0.0,0.05990000069141388,0.0,0.060100000351667404,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25629118113326 -21.19949264575584),1.0,681000.0,-2345220.0,0.0,0.1143999993801117,0.0,1.0,0.10029999911785126,0.0,-0.035599999129772186,0.0,0.0,0.032600000500679016,0.0,0.0,-0.09629999846220016,0.0,0.0,0.1216999962925911,0.0,0.0,0.025100000202655792,0.0,0.0,0.09149999916553497,0.0,0.09390000253915787,0.0,0.08869999647140503,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25710027644203 -21.199245820196676),1.0,680910.0,-2345190.0,0.0,0.2312999963760376,0.0,1.0,0.2222999930381775,0.0,-0.2572999894618988,0.0,0.0,-0.05889999866485596,0.0,0.0,-0.12939999997615814,0.0,0.0,0.28839999437332153,0.0,0.0,-0.38519999384880066,0.0,0.0,0.23309999704360962,0.0,0.2502000033855438,0.0,0.19949999451637268,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.257701051203 -21.199506059178194),1.0,680850.0,-2345220.0,0.0,0.20309999585151672,0.0,1.0,0.19480000436306,0.0,-0.22619999945163727,0.0,0.0,-0.0027000000700354576,0.0,0.0,-0.12690000236034393,0.0,0.0,0.2515000104904175,0.0,0.0,-0.3253999948501587,0.0,0.0,0.19539999961853027,0.0,0.19589999318122864,0.0,0.15309999883174896,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25831662697476 -21.19982566085213),1.0,680790.0,-2345250.0,0.0,0.2770000100135803,0.0,1.0,0.2741999924182892,0.0,-0.2800000011920929,0.0,0.0,-0.03530000150203705,0.0,0.0,-0.10700000077486038,0.0,0.0,0.3398999869823456,0.0,0.0,-0.4528999924659729,0.0,0.0,0.27810001373291016,0.0,0.29420000314712524,0.0,0.22089999914169312,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.2583395491811 -21.19921686338686),1.0,680790.0,-2345190.0,0.0,0.20829999446868896,0.0,1.0,0.20029999315738678,0.0,-0.2395000010728836,0.0,0.0,-0.014000000432133675,0.0,0.0,-0.13439999520778656,0.0,0.0,0.26260000467300415,0.0,0.0,-0.34459999203681946,0.0,0.0,0.19789999723434448,0.0,0.20600000023841858,0.0,0.1565999984741211,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25885801910144 -21.19951744186714),1.0,680730.0,-2345220.0,0.0,0.19539999961853027,0.0,1.0,0.18930000066757202,0.0,-0.219200000166893,0.0,0.0,-0.017000000923871994,0.0,0.0,-0.12639999389648438,0.0,0.0,0.24410000443458557,0.0,0.0,-0.31209999322891235,0.0,0.0,0.19290000200271606,0.0,0.19589999318122864,0.0,0.14589999616146088,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25396757991132 -21.199706086790663),1.0,681240.0,-2345250.0,0.0,0.07720000296831131,0.0,1.0,0.05530000105500221,0.0,0.2371000051498413,0.0,0.0,0.12559999525547028,0.0,0.0,0.042500000447034836,0.0,0.0,0.05079999938607216,0.0,0.0,0.4316999912261963,0.0,0.0,0.0430000014603138,0.0,0.042899999767541885,0.0,0.038600001484155655,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25513011108723 -21.19973256934253),1.0,681120.0,-2345250.0,0.0,0.07450000196695328,0.0,1.0,0.0551999993622303,0.0,0.2045000046491623,0.0,0.0,0.08760000020265579,0.0,0.0,0.0066999997943639755,0.0,0.0,0.054499998688697815,0.0,0.0,0.4023999869823456,0.0,0.0,0.045499999076128006,0.0,0.046300001442432404,0.0,0.038600001484155655,0.0
noise,1999,68,15,16,71,016071,"16,71",32601,POINT (-175.25704607071148 -21.20246263948322),1.0,680910.0,-2345550.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,0.0,
cloud,1999,62,30,31,64,031064,"31,64",32660,POINT (179.0920457186325 -8.644551505479678),,,,,0.0892999991774559,0.0,1.0,0.07609999924898148,0.0,0.1923999935388565,0.0,0.0,-0.01769999973475933,0.0,0.0,0.06809999793767929,0.0,0.0,0.06639999896287918,0.0,0.0,0.3167000114917755,0.0,0.0,0.06870000064373016,0.0,0.07880000025033951,0.0,0.0803999975323677,0.0
cloud,1999,62,30,31,65,031065,"31,65",32660,POINT (179.11155227343727 -8.620526735292906),,,,,0.08529999852180481,0.0,1.0,0.0697999969124794,0.0,0.13169999420642853,0.0,0.0,0.05209999904036522,0.0,0.0,-0.015599999576807022,0.0,0.0,0.07209999859333038,0.0,0.0,0.2791999876499176,0.0,0.0,0.0706000030040741,0.0,0.06289999932050705,0.0,0.06650000065565109,0.0
land,1999,53,47,49,55,049055,"49,55",32659,POINT (171.06321823296386 7.1140419465448685),1.0,506970.0,786360.0,0.0,0.08150000125169754,0.0,1.0,0.12070000171661377,0.0,-0.47519999742507935,0.0,0.0,-0.13940000534057617,0.0,0.0,-0.48660001158714294,0.0,0.0,0.34950000047683716,0.0,0.0,-0.46389999985694885,0.0,0.0,0.11540000140666962,0.0,0.1597999930381775,0.0,0.07590000331401825,0.0
water,1999,53,47,49,55,049055,"49,55",32659,POINT (171.06148384420445 7.119276736863654),1.0,506790.0,786930.0,0.0,0.09749999642372131,0.0,1.0,0.11349999904632568,0.0,0.9369999766349792,0.0,0.0,0.9692999720573425,0.0,0.0,0.9333999752998352,0.0,0.0,0.0038999998942017555,0.0,0.0,0.9405999779701233,0.0,0.0,0.0340999998152256,0.0,0.0017000000225380063,0.0,-9.999999747378752e-05,0.0
cloud,1999,53,47,49,55,049055,"49,55",32659,POINT (171.05259510181253 7.108950517877452),1.0,505800.0,785790.0,0.0,0.09430000185966492,0.0,1.0,0.06880000233650208,0.0,0.22269999980926514,0.0,0.0,0.30219998955726624,0.0,0.0,0.07689999788999557,0.0,0.0,0.05900000035762787,0.0,0.0,0.3686000108718872,0.0,0.0,0.061799999326467514,0.0,0.03689999878406525,0.0,0.02979999966919422,0.0
land,1999,53,47,49,55,049055,"49,55",32659,POINT (171.03666040508554 7.140394564749401),1.0,504060.0,789270.0,0.0,0.07029999792575836,0.0,1.0,0.09929999709129333,0.0,-0.5737000107765198,0.0,0.0,-0.37599998712539673,0.0,0.0,-0.616100013256073,0.0,0.0,0.41819998621940613,0.0,0.0,-0.5313000082969666,0.0,0.0,0.08299999684095383,0.0,0.2190999984741211,0.0,0.11509999632835388,0.0
surf,1999,53,47,49,56,049056,"49,56",32659,POINT (171.3851460798785 7.0933352564003025),1.0,542520.0,784080.0,0.0,1.6022000312805176,0.0,1.0,0.3382999897003174,0.0,0.03739999979734421,0.0,0.0,0.7044000029563904,0.0,0.0,0.2754000127315521,0.0,0.0,0.19220000505447388,0.0,0.0,-0.2004999965429306,0.0,0.0,0.2865999937057495,0.0,0.05860000103712082,0.0,0.03200000151991844,0.0
water,1999,53,47,49,56,049056,"49,56",32659,POINT (171.37685353362264 7.094482664492719),1.0,541620.0,784200.0,0.0,0.048900000751018524,0.0,1.0,0.027300000190734863,0.0,0.5228999853134155,0.0,0.0,0.365200012922287,0.0,0.0,0.2660999894142151,0.0,0.0,0.015799999237060547,0.0,0.0,0.7796000242233276,0.0,0.0,0.014299999922513962,0.0,0.01269999984651804,0.0,0.008999999612569809,0.0
cloud,1999/2001,62,30,31,64,031064,"31,64",32660,POINT (179.0920457186325 -8.644551505479678),,,,,0.04190000146627426,0.0036299999337643385,3.0,0.023900000378489494,0.003987499978393316,0.5443000197410583,0.0400470569729805,0.1761043667793274,0.28780001401901245,0.08509477972984314,0.16773630678653717,0.2791999876499176,0.038724374026060104,0.10983162373304367,0.013399999588727951,0.0031624999828636646,0.025732794776558876,0.8094000220298767,0.041369739919900894,0.2425883710384369,0.015599999576807022,0.00418000016361475,0.013199999928474426,0.004124999977648258,0.007000000216066837,0.002199999988079071
cloud,1999/2001,62,30,31,65,031065,"31,65",32660,POINT (179.11155227343727 -8.620526735292906),1.0,732390.0,-953550.0,0.0,0.04699999839067459,0.014024999924004078,3.0,0.025800000876188278,0.005857499781996012,0.4805000126361847,0.10540471225976944,0.1940857619047165,0.24799999594688416,0.12483314424753189,0.13201117515563965,0.19859999418258667,0.12177089601755142,0.13894043862819672,0.01720000058412552,0.006984999869018793,0.02765621803700924,0.7623999714851379,0.08903852850198746,0.25141000747680664,0.01730000041425228,0.005884999874979258,0.01549999974668026,0.006434999871999025,0.0142000000923872,0.006902500055730343
cloud,1999/2001,62,30,31,65,031065,"31,65",32660,POINT (179.15683684264127 -8.557969941107883),1.0,737400.0,-946650.0,0.0,0.06109999865293503,0.017531249672174454,2.0,0.04340000078082085,0.017723750323057175,0.3540000021457672,0.12626928091049194,0.12626928091049194,0.2906999886035919,0.030688654631376266,0.030688654631376266,0.1265999972820282,0.07146070152521133,0.07146070152521133,0.035999998450279236,0.01878250017762184,0.01878250017762184,0.5813999772071838,0.18107788264751434,0.18107788264751434,0.03830000013113022,0.01434125006198883,0.02449999935925007,0.011357500217854977,0.021299999207258224,0.007136249914765358
land,2000,61,19,20,63,020063,"20,63",32660,POINT (178.15377559730464 -18.251135942296205),,,,,0.018799999728798866,0.0,1.0,0.03920000046491623,0.0,-0.6854000091552734,0.0,0.0,-0.5612000226974487,0.0,0.0,-0.8317999839782715,0.0,0.0,0.42739999294281006,0.0,0.0,-0.5390999913215637,0.0,0.0,0.017400000244379044,0.0,0.1395999938249588,0.0,0.04039999842643738,0.0
land,2000,61,19,20,64,020064,"20,64",32660,POINT (178.60520566594994 -17.831013088353057),1.0,670110.0,-1972230.0,0.0,0.02459999918937683,0.0,1.0,0.0649000033736229,0.0,-0.7195000052452087,0.0,0.0,-0.4844000041484833,0.0,0.0,-0.7993999719619751,0.0,0.0,0.5821999907493591,0.0,0.0,-0.6395000219345093,0.0,0.0,0.03009999915957451,0.0,0.1868000030517578,0.0,0.06710000336170197,0.0
water,2000,61,19,20,64,020064,"20,64",32660,POINT (178.59790612464832 -17.824664598393603),1.0,669330.0,-1971510.0,0.0,0.02590000070631504,0.0,1.0,0.03889999911189079,0.0,0.5985000133514404,0.0,0.0,0.8888999819755554,0.0,0.0,0.4187000095844269,0.0,0.0,0.01590000092983246,0.0,0.0,0.7782999873161316,0.0,0.0,0.026200000196695328,0.0,0.002199999988079071,0.0,0.003800000064074993,0.0
cloud,2000,62,30,31,64,031064,"31,64",32660,POINT (179.08188791806057 -8.464277296926666),,,,,0.18060000240802765,0.0,1.0,0.20190000534057617,0.0,0.8341000080108643,0.0,0.0,0.9352999925613403,0.0,0.0,0.8683000206947327,0.0,0.0,0.0142000000923872,0.0,0.0,0.7998999953269958,0.0,0.0,0.09449999779462814,0.0,0.0066999997943639755,0.0,0.004800000227987766,0.0
water,2000,62,30,31,65,031065,"31,65",32660,POINT (179.17410922075607 -8.458877136173909),1.0,739350.0,-935700.0,0.0,0.03099999949336052,0.0,1.0,0.01590000092983246,0.0,0.66839998960495,0.0,0.0,0.5708000063896179,0.0,0.0,0.4311000108718872,0.0,0.0,0.006300000008195639,0.0,0.0,0.9057000279426575,0.0,0.0,0.007799999788403511,0.0,0.00430000014603138,0.0,0.002300000051036477,0.0
land,2000,62,30,31,65,031065,"31,65",32660,POINT (179.17109419069155 -8.4380399350305),1.0,739050.0,-933390.0,0.0,0.08900000154972076,0.0,1.0,0.12680000066757202,0.0,-0.4449000060558319,0.0,0.0,-0.3910999894142151,0.0,0.0,-0.44670000672340393,0.0,0.0,0.33169999718666077,0.0,0.0,-0.4431000053882599,0.0,0.0,0.12780000269412994,0.0,0.2897999882698059,0.0,0.22290000319480896,0.0
land,2000,62,30,31,65,031065,"31,65",32660,POINT (179.19799298832592 -8.521050662030426),1.0,741960.0,-942600.0,0.0,0.03629999980330467,0.0,1.0,0.06480000168085098,0.0,-0.5806000232696533,0.0,0.0,-0.39489999413490295,0.0,0.0,-0.691100001335144,0.0,0.0,0.35510000586509705,0.0,0.0,-0.4700999855995178,0.0,0.0,0.04490000009536743,0.0,0.14949999749660492,0.0,0.0625,0.0
cloud,2000,62,30,31,65,031065,"31,65",32660,POINT (179.20308033378757 -8.517829746691),1.0,742530.0,-942240.0,0.0,1.6022000312805176,0.0,1.0,0.3822000026702881,0.0,0.031199999153614044,0.0,0.0,0.8102999925613403,0.0,0.0,0.2978000044822693,0.0,0.0,0.20669999718666077,0.0,0.0,-0.2353000044822693,0.0,0.0,0.3330000042915344,0.0,0.03999999910593033,0.0,0.022299999371170998,0.0
cloud,2000,62,30,31,65,031065,"31,65",32660,POINT (179.2077976839225 -8.517204824538979),1.0,743040.0,-942180.0,0.0,0.038100000470876694,0.0,1.0,0.01979999989271164,0.0,0.5849999785423279,0.0,0.0,0.26649999618530273,0.0,0.0,0.31850001215934753,0.0,0.0,0.010200000368058681,0.0,0.0,0.8514999747276306,0.0,0.0,0.014800000004470348,0.0,0.011500000022351742,0.0,0.012299999594688416,0.0
cloud,2000,62,30,31,65,031065,"31,65",32660,POINT (179.19934319667223 -8.517252789267951),1.0,742110.0,-942180.0,0.0,0.0925000011920929,0.0,1.0,0.11330000311136246,0.0,-0.4575999975204468,0.0,0.0,-0.31690001487731934,0.0,0.0,-0.48159998655319214,0.0,0.0,0.3239000141620636,0.0,0.0,-0.4334999918937683,0.0,0.0,0.1137000024318695,0.0,0.2184000015258789,0.0,0.14270000159740448,0.0
cloud,2000,62,30,31,65,031065,"31,65",32660,POINT (179.20187598958518 -8.517366611534298),1.0,742380.0,-942180.0,0.0,0.06270000338554382,0.0,1.0,0.08619999885559082,0.0,-0.3149000108242035,0.0,0.0,-0.22120000422000885,0.0,0.0,-0.4034999907016754,0.0,0.0,0.20280000567436218,0.0,0.0,-0.22619999945163727,0.0,0.0,0.0820000022649765,0.0,0.13519999384880066,0.0,0.07750000059604645,0.0
cloud,2000,62,30,31,65,031065,"31,65",32660,POINT (179.2032779815837 -8.518619020153315),1.0,742530.0,-942330.0,0.0,0.20409999787807465,0.0,1.0,0.23019999265670776,0.0,0.12680000066757202,0.0,0.0,0.7035999894142151,0.0,0.0,0.2702000141143799,0.0,0.0,0.13220000267028809,0.0,0.0,-0.01640000008046627,0.0,0.0,0.18559999763965607,0.0,0.03999999910593033,0.0,0.024800000712275505,0.0
