code,time,row,column,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,nir08,nir08_mad,red,red_mad,swir16,swir16_mad,swir22,swir22_mad,twndwi,twndwi_mad,twndwi_stdev,mndwi,ndwi,nirwi
coast,2020,49,56,POINT (171.3836967508903 7.092733443978355),1.0,542370.0,784020.0,0.0,0.05649999901652336,0.056677501648664474,7.0,0.15109999477863312,0.03784000128507614,0.2011999934911728,0.033934999257326126,0.14720000326633453,0.05978500097990036,0.1459999978542328,0.026372499763965607,0.08560000360012054,0.015262500382959843,-0.2543503940105438,0.0726088136434555,0.12260181456804276,0.017165927216410637,-0.14220835268497467,-0.22235719859600067
coast,2020,49,56,POINT (171.38366477194208 7.093010973898784),1.0,542370.0,784050.0,0.0,0.0625,0.07309500128030777,7.0,0.1371999979019165,0.016142500564455986,0.10610000044107437,0.05953750014305115,0.11580000072717667,0.02802249975502491,0.06849999725818634,0.0347599983215332,0.047600001096725464,0.02835250087082386,0.08858092129230499,0.1482919603586197,0.21441997587680817,0.33398154377937317,0.12782572209835052,0.09354978054761887
surf,2020,49,56,POINT (171.38556415636035 7.091895365565565),1.0,542580.0,783930.0,0.0,0.3260999917984009,0.09121750295162201,6.0,0.33079999685287476,0.08445250242948532,0.14239999651908875,0.043505001813173294,0.2687000036239624,0.09347250312566757,0.04560000076889992,0.005843750201165676,0.02500000037252903,0.00697124982252717,0.11318323016166687,0.07455773651599884,0.17436854541301727,0.7577045559883118,0.3981403410434723,-0.05325440317392349
surf,2020,49,56,POINT (171.38557087733298 7.090294687816028),1.0,542580.0,783750.0,0.0,0.2727000117301941,0.0630437508225441,6.0,0.2800999879837036,0.06419874727725983,0.14489999413490295,0.043876249343156815,0.20579999685287476,0.04357374832034111,0.03880000114440918,0.009253749623894691,0.021700000390410423,0.003987499978393316,0.1451631635427475,0.10863392800092697,0.24430252611637115,0.7566635012626648,0.3181176483631134,-0.06192740425467491
surf,2020,49,56,POINT (171.3792806637461 7.085994535549084),1.0,541890.0,783270.0,0.0,0.16740000247955322,0.03954499959945679,5.0,0.21480000019073486,0.06677000224590302,0.12039999663829803,0.05626500025391579,0.1851000040769577,0.061765000224113464,0.04170000180602074,0.02101000025868416,0.02290000021457672,0.008332500234246254,0.1754446029663086,0.21526846289634705,0.24256464838981628,0.6748537421226501,0.28162291646003723,0.030595850199460983
coast,2020,49,56,POINT (171.37878988607213 7.086481572633316),1.0,541830.0,783330.0,0.0,0.10809999704360962,0.029947500675916672,6.0,0.18619999289512634,0.018672499805688858,0.37549999356269836,0.018892500549554825,0.19920000433921814,0.02404874935746193,0.2985999882221222,0.028599999845027924,0.19249999523162842,0.012430000118911266,-0.5323970317840576,0.0339059941470623,0.14230217039585114,-0.23184818029403687,-0.3370126485824585,-0.49155908823013306
coast,2020,49,56,POINT (171.37931556560807 7.086827018236092),1.0,541890.0,783360.0,0.0,0.10540000349283218,0.06689374893903732,6.0,0.20280000567436218,0.02470874972641468,0.322299987077713,0.06693500280380249,0.24889999628067017,0.022013749927282333,0.18250000476837158,0.024584999307990074,0.13979999721050262,0.022715000435709953,-0.40834468603134155,0.06571388989686966,0.08226058632135391,0.05268621817231178,-0.22757567465305328,-0.43149009346961975
cloud,2020,49,56,POINT (171.3590854548752 7.074761588224531),1.0,539670.0,782040.0,0.0,0.1281999945640564,0.12737999856472015,7.0,0.1379999965429306,0.13857249915599823,0.20430000126361847,0.20446249842643738,0.15559999644756317,0.1627725064754486,0.17339999973773956,0.1551550030708313,0.11010000109672546,0.09267500042915344,-0.2964096665382385,0.09708333760499954,0.16142217814922333,-0.1136801689863205,-0.19368976354599,-0.22961178421974182
deep_ocean,2020,49,56,POINT (171.3492365508797 7.135051846771049),1.0,538560.0,788700.0,0.0,0.014399999752640724,0.015936249867081642,6.0,0.005200000014156103,0.005362499970942736,0.002400000113993883,0.0055275000631809235,-0.00279999990016222,0.0040699997916817665,0.020500000566244125,0.013694999739527702,0.01979999989271164,0.013158749788999557,0.7796247005462646,0.21272575855255127,0.26072511076927185,-0.5953307151794434,0.3684210479259491,0.9631902575492859
deep_ocean,2020,49,56,POINT (171.37078998375011 7.131143799899837),1.0,540930.0,788250.0,0.0,0.008299999870359898,0.015853749588131905,6.0,0.000699999975040555,0.005046249832957983,-0.0003000000142492354,0.0034374999813735485,-0.004100000020116568,0.005981250200420618,0.016599999740719795,0.009088749997317791,0.017100000753998756,0.009446250274777412,0.8322674036026001,0.29918214678764343,0.30380409955978394,-0.919075071811676,2.5,1.004698634147644
deep_ocean,2020,49,56,POINT (171.37684096037148 7.120070479064985),1.0,541620.0,787050.0,0.0,0.008500000461935997,0.005472499877214432,6.0,0.007000000216066837,0.007534999866038561,0.006500000134110451,0.010986249893903732,-0.00139999995008111,0.00680625019595027,0.02539999969303608,0.01919499970972538,0.024000000208616257,0.01759999990463257,0.7129510641098022,0.1594764143228531,0.42264387011528015,-0.5679011940956116,0.037037041038274765,0.9033457040786743
deep_ocean,2020,49,56,POINT (171.3819424865101 7.112716171666829),1.0,542190.0,786240.0,0.0,0.01360000018030405,0.01214125007390976,6.0,0.004699999932199717,0.0033549999352544546,0.006099999882280827,0.007315000053495169,-0.000699999975040555,0.00581625010818243,0.023399999365210533,0.01582624949514866,0.022099999710917473,0.014327500015497208,0.7303736209869385,0.07765036821365356,0.17711007595062256,-0.6654804348945618,-0.12962962687015533,0.9090231657028198
deep_ocean,2020,49,56,POINT (171.3858340831429 7.107956984300301),1.0,542610.0,785700.0,0.0,0.016100000590085983,0.006517500150948763,5.0,0.007199999876320362,0.0055275000631809235,0.002099999925121665,0.005665000062435865,0.0008999999845400453,0.0055275000631809235,0.013199999928474426,0.005884999874979258,0.013000000268220901,0.005417500156909227,0.843731164932251,0.17712362110614777,0.19256237149238586,-0.29411765933036804,0.5483870506286621,0.9677170515060425
deep_ocean,2020,49,56,POINT (171.3871283948008 7.102940526361397),1.0,542760.0,785160.0,0.0,0.006800000090152025,0.008497499860823154,7.0,0.0031999999191612005,0.002282500034198165,0.008999999612569809,0.01408000010997057,-0.0010000000474974513,0.0039049999322742224,0.030899999663233757,0.023512499406933784,0.028300000354647636,0.021449999883770943,0.6581671237945557,0.11679425090551376,0.31224504113197327,-0.8123167157173157,-0.4754098057746887,0.8686131238937378
deep_ocean,2020,49,56,POINT (171.3687110273864 7.075262781450844),1.0,540720.0,782100.0,0.0,0.011099999770522118,0.008249999955296516,8.0,0.007199999876320362,0.0042624999769032,0.006399999838322401,0.0064074997790157795,0.00039999998989515007,0.004578750114887953,0.026100000366568565,0.016376249492168427,0.02449999935925007,0.01568875089287758,0.7086834907531738,0.16702207922935486,0.18333342671394348,-0.5675675272941589,0.058823537081480026,0.9047619104385376
deep_ocean,2020,49,56,POINT (171.3814355256442 7.075252531799786),1.0,542130.0,782100.0,0.0,0.014000000432133675,0.016802499070763588,8.0,0.009100000374019146,0.00999625027179718,0.009999999776482582,0.01123374979943037,0.003000000026077032,0.012223750352859497,0.024800000712275505,0.010821250267326832,0.02319999970495701,0.010010000318288803,0.693131685256958,0.1692998707294464,0.18928080797195435,-0.46312686800956726,-0.047120388597249985,0.8550724387168884
deep_ocean,2020,49,56,POINT (171.38568147231746 7.08061030847704),1.0,542580.0,782670.0,0.0,0.013500000350177288,0.00791999977082014,7.0,0.006599999964237213,0.005087499972432852,0.004100000020116568,0.004482499789446592,0.0007999999797903001,0.00571999978274107,0.020400000736117363,0.012512500397861004,0.019300000742077827,0.01097249984741211,0.7677794694900513,0.09425726532936096,0.18258364498615265,-0.5111111402511597,0.23364484310150146,0.9379258155822754
noisy_water,2020/2022,16,71,POINT (-175.0621014624593 -21.17018635487406),1.0,701190.0,-2342220.0,0.0,0.01360000018030405,0.010518750175833702,36.0,0.007199999876320362,0.00611875019967556,0.020099999383091927,0.019222499802708626,0.0,0.007424999959766865,0.027000000700354576,0.018755000084638596,0.025599999353289604,0.017531249672174454,0.6142808794975281,0.18328909575939178,0.2947287857532501,-0.5789473652839661,-0.4725274443626404,0.7285618185997009
noisy_water,2020/2022,16,71,POINT (-175.06298149972739 -21.168842275494423),1.0,701100.0,-2342070.0,0.0,0.019999999552965164,0.010449999943375587,40.0,0.014299999922513962,0.011110000312328339,0.02630000002682209,0.02303124964237213,0.00800000037997961,0.013502500019967556,0.033900000154972076,0.024034999310970306,0.0272000003606081,0.018699999898672104,0.5345136523246765,0.09416451305150986,0.49327826499938965,-0.4066390097141266,-0.29556649923324585,0.659105658531189
noisy_water,2020/2022,16,71,POINT (-175.06743363896982 -21.17104437319991),1.0,700650.0,-2342310.0,0.0,0.016100000590085983,0.007438750006258488,38.0,0.008100000210106373,0.004331250209361315,0.01119999960064888,0.009322499856352806,-0.0005000000237487257,0.0027775000780820847,0.02250000089406967,0.016513749957084656,0.020899999886751175,0.015166250057518482,0.7021489143371582,0.1478794366121292,0.3787984251976013,-0.4705882668495178,-0.1606217324733734,0.8390805125236511
noisy_water,2020/2022,16,71,POINT (-175.06984715200667 -21.17295532402621),1.0,700380.0,-2342520.0,0.0,0.017899999395012856,0.007259999867528677,38.0,0.00839999970048666,0.0051287501119077206,0.01850000023841858,0.015771249309182167,0.0010000000474974513,0.006957499776035547,0.021700000390410423,0.01531749963760376,0.0203000009059906,0.013708749786019325,0.6624251008033752,0.1083543449640274,0.33896374702453613,-0.44186049699783325,-0.37546467781066895,0.7474402785301208
noisy_water,2020/2022,16,71,POINT (-175.0721503796307 -21.174341425742995),1.0,700140.0,-2342670.0,0.0,0.015599999576807022,0.013887500390410423,37.0,0.006099999882280827,0.006737499963492155,0.01510000042617321,0.01331000030040741,0.0003000000142492354,0.007232499774545431,0.02199999988079071,0.01551000028848648,0.017100000753998756,0.012072499841451645,0.6808871030807495,0.1541699320077896,0.9037603735923767,-0.5658363699913025,-0.4245283007621765,0.788958728313446
noisy_water,2020/2022,16,71,POINT (-175.07367930834272 -21.174240350559145),1.0,699990.0,-2342640.0,0.0,0.0272000003606081,0.014368750154972076,38.0,0.02879999950528145,0.016225000843405724,0.03909999877214432,0.0336187481880188,0.009399999864399433,0.01564750075340271,0.037300001829862595,0.027733750641345978,0.032099999487400055,0.022439999505877495,0.450708270072937,0.2559248208999634,0.29393792152404785,-0.1285930722951889,-0.151693657040596,0.5320167541503906
noisy_water,2020/2022,16,71,POINT (-175.03877891719014 -21.16265305924176),1.0,703650.0,-2341410.0,0.0,0.017400000244379044,0.008332500234246254,39.0,0.007199999876320362,0.0056374999694526196,0.01679999940097332,0.015894999727606773,0.0013000000035390258,0.006105000153183937,0.0215000007301569,0.017270000651478767,0.019600000232458115,0.015675000846385956,0.6742218136787415,0.16402579843997955,0.2720267176628113,-0.4982578456401825,-0.3999999761581421,0.7679557800292969
noisy_water,2020/2022,16,71,POINT (-175.04583002077106 -21.16629934069977),1.0,702900.0,-2341800.0,0.0,0.016699999570846558,0.0085249999538064,40.0,0.007600000128149986,0.005362499970942736,0.010499999858438969,0.009460000321269035,0.0005000000237487257,0.004853750113397837,0.019500000402331352,0.014423750340938568,0.01810000091791153,0.014093750156462193,0.7301578521728516,0.20663070678710938,6.9309983253479,-0.43911439180374146,-0.16022096574306488,0.8483754992485046
noisy_water,2020/2022,16,71,POINT (-175.04098704388622 -21.173084624036747),1.0,703380.0,-2342550.0,0.0,0.010200000368058681,0.007122499868273735,39.0,0.006099999882280827,0.004894999787211418,0.007699999958276749,0.008580000139772892,0.0006000000284984708,0.0057749999687075615,0.02280000038444996,0.01792999915778637,0.02019999921321869,0.016197500750422478,0.7236040830612183,0.1867448091506958,0.32526564598083496,-0.5778546333312988,-0.11594203859567642,0.88651442527771
noisy_water,2020/2022,16,71,POINT (-175.04865259179087 -21.176045588080814),1.0,702600.0,-2342880.0,0.0,0.015300000086426735,0.011577500030398369,43.0,0.008299999870359898,0.008249999955296516,0.010999999940395355,0.011605000123381615,0.0,0.006434999871999025,0.02280000038444996,0.01812249980866909,0.022099999710917473,0.01792999915778637,0.7012101411819458,0.14940448105335236,0.9416833519935608,-0.4662379324436188,-0.13989637792110443,0.8417266607284546
noisy_water,2020/2022,16,71,POINT (-175.05843880752226 -21.179929266778743),1.0,701580.0,-2343300.0,0.0,0.015300000086426735,0.008566250093281269,39.0,0.0071000000461936,0.005307499784976244,0.007199999876320362,0.008194999769330025,0.0012000000569969416,0.005912499967962503,0.017799999564886093,0.015180000104010105,0.016699999570846558,0.01377750001847744,0.7665835618972778,0.1657274216413498,5.264108657836914,-0.42971885204315186,-0.006992995273321867,0.8934910893440247
noisy_water,2020/2022,16,71,POINT (-175.06892712094114 -21.176765775997847),1.0,700500.0,-2342940.0,0.0,0.015399999916553497,0.009047499857842922,41.0,0.008100000210106373,0.005307499784976244,0.013199999928474426,0.012924999929964542,0.0026000000070780516,0.006187499966472387,0.020899999886751175,0.016692500561475754,0.01730000041425228,0.013364999555051327,0.701412558555603,0.18714965879917145,0.29278671741485596,-0.4413793087005615,-0.23943661153316498,0.8130311965942383
noisy_water,2020/2022,16,71,POINT (-175.06918812986825 -21.180935090920823),1.0,700440.0,-2343390.0,0.0,0.01600000075995922,0.00899249967187643,38.0,0.009499999694526196,0.006668750196695328,0.011800000444054604,0.01123374979943037,0.00279999990016222,0.006462499964982271,0.025299999862909317,0.019648749381303787,0.022199999541044235,0.01685749925673008,0.6775880455970764,0.12457579374313354,0.2819351851940155,-0.45402297377586365,-0.10798125714063644,0.83118736743927
noisy_water,2020/2022,16,71,POINT (-175.08050813027717 -21.184651935194232),1.0,699270.0,-2343780.0,0.0,0.02019999921321869,0.010532500222325325,39.0,0.008500000461935997,0.012677500024437904,0.010099999606609344,0.009185000322759151,0.0010999999940395355,0.010752500034868717,0.03539999946951866,0.027499999850988388,0.02979999966919422,0.021972499787807465,0.6227409243583679,0.23927757143974304,0.5614950656890869,-0.6127562522888184,-0.08602146059274673,0.853729248046875
noisy_water,2020/2022,16,71,POINT (-175.0776819847638 -21.183111314490677),1.0,699570.0,-2343630.0,0.0,0.016100000590085983,0.007493750192224979,38.0,0.014100000262260437,0.010628749616444111,0.02539999969303608,0.02442000061273575,0.0052999998442828655,0.010793750174343586,0.035100001841783524,0.028929999098181725,0.030899999663233757,0.02494250051677227,0.5320942401885986,0.2155657857656479,0.39777761697769165,-0.4268292784690857,-0.2860759496688843,0.668839693069458
noisy_water,2020/2022,16,71,POINT (-175.32670365485976 -21.16809452925146),1.0,673740.0,-2341680.0,0.0,0.011699999682605267,0.007301250007003546,18.0,0.007899999618530273,0.004977500066161156,0.010599999688565731,0.009666250087320805,0.0012000000569969416,0.0034374999813735485,0.0210999995470047,0.013433749787509441,0.018799999728798866,0.01036749966442585,0.7168607711791992,0.14269162714481354,1.8714627027511597,-0.45517241954803467,-0.1459459513425827,0.8470418453216553
noisy_water,2020/2022,16,71,POINT (-175.32684906853873 -21.17152358165269),1.0,673710.0,-2342040.0,0.0,0.011300000362098217,0.006819999776780605,15.0,0.0066999997943639755,0.0037124999798834324,0.010700000450015068,0.010147499851882458,0.0015999999595806003,0.002529999939724803,0.0210999995470047,0.013969999738037586,0.019899999722838402,0.01361250039190054,0.7161949872970581,0.10382001101970673,0.213301420211792,-0.5179856419563293,-0.22988508641719818,0.8457101583480835
noisy_water,2020/2022,16,71,POINT (-175.33031821282793 -21.16340739634574),1.0,673350.0,-2341140.0,0.0,0.012299999594688416,0.011577500030398369,16.0,0.008100000210106373,0.007067500147968531,0.025699999183416367,0.02186249941587448,0.00279999990016222,0.0072187501937150955,0.029600000008940697,0.01564750075340271,0.026100000366568565,0.0138737503439188,0.5651600360870361,0.1750931590795517,1.0396826267242432,-0.5702917575836182,-0.5207100510597229,0.6655822992324829
noisy_water,2020/2022,16,71,POINT (-175.33206676425635 -21.16152681337002),1.0,673170.0,-2340930.0,0.0,0.01810000091791153,0.009858749806880951,14.0,0.01899999938905239,0.011055000126361847,0.022199999541044235,0.01724250055849552,0.009499999694526196,0.012649999931454659,0.023399999365210533,0.015455000102519989,0.020400000736117363,0.013818750157952309,0.6280591487884521,0.13834024965763092,0.2944577634334564,-0.1037735864520073,-0.0776699110865593,0.7043941020965576
noisy_water,2020/2022,16,71,POINT (-175.3331608794987 -21.1606885923623),1.0,673050.0,-2340840.0,0.0,0.016499999910593033,0.01812249980866909,15.0,0.014600000344216824,0.014299999922513962,0.017899999395012856,0.016170000657439232,0.0031999999191612005,0.01597750000655651,0.02410000003874302,0.016334999352693558,0.020400000736117363,0.013227500021457672,0.6480078101158142,0.23043878376483917,1.0282825231552124,-0.24547803401947021,-0.10153843462467194,0.754626452922821
noisy_water,2020/2022,16,71,POINT (-175.33420177692344 -21.159317237942847),1.0,672960.0,-2340690.0,0.0,0.021400000900030136,0.009514999575912952,15.0,0.02449999935925007,0.023594999685883522,0.029200000688433647,0.024227499961853027,0.01080000028014183,0.020020000636577606,0.02879999950528145,0.018562499433755875,0.023399999365210533,0.014877500012516975,0.5519542694091797,0.28095757961273193,2.0194153785705566,-0.08067542314529419,-0.08752330392599106,0.6284987330436707
noisy_water,2020/2022,16,71,POINT (-175.33598250637516 -21.15859692845534),1.0,672780.0,-2340600.0,0.0,0.010999999940395355,0.014135000295937061,16.0,0.012600000016391277,0.012966250069439411,0.014499999582767487,0.012980000115931034,0.0017000000225380063,0.014891250059008598,0.019700000062584877,0.013021250255405903,0.017100000753998756,0.010546250268816948,0.7026150226593018,0.13784408569335938,0.4021964371204376,-0.2198142558336258,-0.07011068612337112,0.7964912056922913
noisy_water,2020/2022,16,71,POINT (-175.33448586242784 -21.160965601147748),1.0,672930.0,-2340870.0,0.0,0.01140000019222498,0.012594999745488167,15.0,0.0066999997943639755,0.01611500047147274,0.014299999922513962,0.013722499832510948,0.0010000000474974513,0.01658250018954277,0.025499999523162842,0.012814999558031559,0.022600000724196434,0.01193500030785799,0.6600714325904846,0.1496417373418808,0.7273012399673462,-0.5838509202003479,-0.3619047701358795,0.7990161180496216
noisy_water,2020/2022,16,71,POINT (-175.3298091138711 -21.164987086916643),1.0,673410.0,-2341320.0,0.0,0.010599999688565731,0.01020250003784895,17.0,0.004699999932199717,0.002145000034943223,0.009499999694526196,0.01006499957293272,-0.0005000000237487257,0.002942499937489629,0.022600000724196434,0.016829999163746834,0.020099999383091927,0.01484999991953373,0.7127623558044434,0.1957729309797287,0.3219620883464813,-0.6556776762008667,-0.3380281627178192,0.861818253993988
noisy_water,2020/2022,16,71,POINT (-175.35010554956526 -21.132401050343336),1.0,671340.0,-2337690.0,0.0,0.01209999993443489,0.0036437499802559614,12.0,0.010400000028312206,0.006531250197440386,0.011699999682605267,0.007851249538362026,0.003599999938160181,0.006861249916255474,0.01730000041425228,0.009349999949336052,0.01590000092983246,0.007149999961256981,0.740257203578949,0.10268042236566544,0.4131348729133606,-0.24909749627113342,-0.058823514729738235,0.8324981927871704
noisy_water,2020/2022,16,71,POINT (-175.34787782708676 -21.131054275653753),1.0,671580.0,-2337540.0,0.0,0.059300001710653305,0.038830000907182693,13.0,0.09489999711513519,0.020844999700784683,0.11620000004768372,0.014135000295937061,0.07680000364780426,0.033137500286102295,0.03700000047683716,0.01625249907374382,0.02590000070631504,0.012347499839961529,0.21060121059417725,0.11376822739839554,0.1855611354112625,0.4389688968658447,-0.1009000614285469,0.04832107201218605
noisy_water,2020/2022,16,71,POINT (-175.34993678400835 -21.13030303292806),1.0,671370.0,-2337450.0,0.0,0.015300000086426735,0.005307499784976244,15.0,0.007300000172108412,0.0050050001591444016,0.01679999940097332,0.014685000292956829,0.0,0.007287499960511923,0.0210999995470047,0.015262500382959843,0.02250000089406967,0.015124999918043613,0.67731773853302,0.09818992018699646,0.46029478311538696,-0.4859154522418976,-0.39419081807136536,0.7679557800292969
noisy_water,2020/2022,16,71,POINT (-175.35264369244496 -21.126613528646523),1.0,671070.0,-2337060.0,0.0,0.004000000189989805,0.011426250450313091,16.0,0.004900000058114529,0.0009899999713525176,0.0052999998442828655,0.005224999971687794,-0.0019000000320374966,0.002488750033080578,0.0142000000923872,0.010876250453293324,0.012900000438094139,0.009363749995827675,0.8110803961753845,0.241450235247612,1.0544459819793701,-0.48691102862358093,-0.03921566903591156,0.9204801321029663
noisy_water,2020/2022,16,71,POINT (-175.35685661641838 -21.130205708051985),1.0,670650.0,-2337450.0,0.0,0.0071000000461936,0.005280000157654285,17.0,0.004900000058114529,0.007259999867528677,0.006899999920278788,0.004015000071376562,-0.000699999975040555,0.0037950000260025263,0.019300000742077827,0.01036749966442585,0.017000000923871994,0.011110000312328339,0.7564283013343811,0.13833685219287872,0.8441327810287476,-0.5950413346290588,-0.16949151456356049,0.8977020382881165
noisy_water,2020/2022,16,71,POINT (-175.32148098771438 -21.093971862778965),1.0,674370.0,-2333460.0,0.0,0.0015999999595806003,0.008139999583363533,20.0,0.023800000548362732,0.013488749973475933,0.03579999879002571,0.026125000789761543,0.015799999237060547,0.010422499850392342,0.007000000216066837,0.0050187502056360245,0.00570000009611249,0.003808750072494149,0.7018953561782837,0.3113834857940674,0.3504659831523895,0.5454545617103577,-0.20134225487709045,0.5628816485404968
noisy_water,2020/2022,16,71,POINT (-175.32684162262976 -21.088497483403632),1.0,673800.0,-2332860.0,0.0,0.0038999998942017555,0.0036575000267475843,21.0,0.021700000390410423,0.005555000156164169,0.03819999843835831,0.028325000777840614,0.016499999910593033,0.006930000148713589,0.009100000374019146,0.005665000062435865,0.006800000090152025,0.0033825000282377005,0.6691575646400452,0.20804846286773682,0.2652832269668579,0.40909090638160706,-0.27545905113220215,0.5403128862380981
noisy_water,2020/2022,16,71,POINT (-175.24422992651031 -21.09008956034952),1.0,682380.0,-2333130.0,0.0,0.01640000008046627,0.00262625003233552,18.0,0.045099999755620956,0.006874999962747097,0.32120001316070557,0.03151499852538109,0.028599999845027924,0.00765874981880188,0.11819999665021896,0.009281249716877937,0.052299998700618744,0.006393750198185444,-0.6006980538368225,0.034700579941272736,0.13780151307582855,-0.44764238595962524,-0.7537537217140198,-0.43009793758392334
noisy_water,2020/2022,16,71,POINT (-175.29691019951667 -21.18746051491776),1.0,676800.0,-2343840.0,0.0,0.009499999694526196,0.008882500231266022,17.0,0.0052999998442828655,0.0064074997790157795,0.008700000122189522,0.006434999871999025,-0.00019999999494757503,0.005087499972432852,0.019500000402331352,0.006737499963492155,0.019300000742077827,0.007122499868273735,0.742327094078064,0.07818091660737991,4.518711090087891,-0.5725806355476379,-0.2428571581840515,0.8727139830589294
noisy_water,2020/2022,16,71,POINT (-175.28036326457342 -21.197400600563835),1.0,678510.0,-2344950.0,0.0,0.0071000000461936,0.004399999976158142,14.0,0.004600000102072954,0.0038637500256299973,0.008100000210106373,0.006421249825507402,-0.00039999998989515007,0.005115000065416098,0.02290000021457672,0.01746249943971634,0.02319999970495701,0.014024999924004078,0.7200806736946106,0.23838262259960175,0.6147003769874573,-0.6654545664787292,-0.27559053897857666,0.8809698224067688
noisy_water,2020/2022,16,71,POINT (-175.3041336997448 -21.184455930587177),1.0,676050.0,-2343510.0,0.0,0.010300000198185444,0.005499999970197678,15.0,0.004399999976158142,0.002859999891370535,0.007300000172108412,0.006874999962747097,0.0005000000237487257,0.004234999883919954,0.02239999920129776,0.010697499848902225,0.020600000396370888,0.01408000010997057,0.7294113636016846,0.10523401200771332,0.9808393716812134,-0.6716417670249939,-0.24786324799060822,0.8920916318893433
noisy_water,2020/2022,16,71,POINT (-175.31041183164518 -21.17742220697866),1.0,675420.0,-2342730.0,0.0,0.007499999832361937,0.008772499859333038,15.0,0.0071000000461936,0.007040000054985285,0.0142000000923872,0.01223750039935112,0.0003000000142492354,0.005555000156164169,0.021700000390410423,0.013530000112950802,0.020800000056624413,0.013749999925494194,0.6888456344604492,0.18961238861083984,2.647995710372925,-0.506944477558136,-0.3333333432674408,0.800281286239624
noisy_water,2020/2022,16,71,POINT (-175.3132404756504 -21.17365273963548),1.0,675120.0,-2342310.0,0.0,0.007499999832361937,0.004537499975413084,17.0,0.006300000008195639,0.0037674999330192804,0.007400000002235174,0.00882750004529953,0.0010000000474974513,0.005362499970942736,0.02019999921321869,0.013805000111460686,0.01899999938905239,0.013062500394880772,0.7457423210144043,0.10709789395332336,0.6700027585029602,-0.5245282649993896,-0.08029197156429291,0.8906942009925842
noisy_water,2020/2022,16,71,POINT (-175.0363788309139 -21.139561858649387),1.0,703920.0,-2338860.0,0.0,0.017000000923871994,0.007809999864548445,43.0,0.008500000461935997,0.008607500232756138,0.011500000022351742,0.010642499662935734,0.0003000000142492354,0.006819999776780605,0.02199999988079071,0.01845250092446804,0.02250000089406967,0.01718750037252903,0.7039704918861389,0.2647266089916229,1.2881741523742676,-0.44262292981147766,-0.1499999761581421,0.8351254463195801
noisy_water,2020/2022,16,71,POINT (-175.03812371936365 -21.137724840474366),1.0,703740.0,-2338650.0,0.0,0.01510000042617321,0.007617500144988298,40.0,0.0066999997943639755,0.004523749928921461,0.006899999920278788,0.008538750000298023,-0.0005000000237487257,0.00525250006467104,0.019999999552965164,0.015358749777078629,0.01889999955892563,0.014602500014007092,0.7508312463760376,0.2304508537054062,1.7070355415344238,-0.4981273412704468,-0.014705892652273178,0.8977020382881165
noisy_water,2020/2022,16,71,POINT (-175.03764934028754 -21.13653330832502),1.0,703800.0,-2338530.0,0.0,0.012900000438094139,0.00939125008881092,38.0,0.006899999920278788,0.004399999976158142,0.007600000128149986,0.008951250463724136,-0.00019999999494757503,0.005609999876469374,0.02070000022649765,0.016843749210238457,0.01889999955892563,0.015386249870061874,0.7404130101203918,0.26931002736091614,19.94574546813965,-0.5000000596046448,-0.04827587679028511,0.8879056572914124
noisy_water,2020/2022,16,71,POINT (-175.03862631896985 -21.136817686512433),1.0,703680.0,-2338560.0,0.0,0.014600000344216824,0.009074999950826168,41.0,0.007300000172108412,0.007699999958276749,0.00800000037997961,0.008910000324249268,-0.0003000000142492354,0.006352500058710575,0.023600000888109207,0.019029999151825905,0.02070000022649765,0.016665000468492508,0.7155550718307495,0.22981566190719604,0.6145788431167603,-0.5275080800056458,-0.04575164616107941,0.8823529481887817
noisy_water,2020/2022,16,71,POINT (-175.04067583947514 -21.133032125049432),1.0,703470.0,-2338140.0,0.0,0.011099999770522118,0.010339999571442604,46.0,0.008100000210106373,0.004372499883174896,0.015599999576807022,0.014313749969005585,0.0,0.0042074997909367085,0.02410000003874302,0.018672499805688858,0.02539999969303608,0.02046000026166439,0.6620595455169678,0.22098174691200256,0.5939360857009888,-0.49689435958862305,-0.3164556920528412,0.7827298641204834
noisy_water,2020/2022,16,71,POINT (-175.0424314469303 -21.132711023914435),1.0,703290.0,-2338080.0,0.0,0.013700000010430813,0.006599999964237213,41.0,0.0071000000461936,0.005857499781996012,0.011500000022351742,0.011577500030398369,-0.00019999999494757503,0.007452500052750111,0.02410000003874302,0.018975000828504562,0.026200000196695328,0.01999250054359436,0.6882573366165161,0.2249029278755188,7.861230373382568,-0.5448718667030334,-0.23655913770198822,0.8351254463195801
noisy_water,2020/2022,16,71,POINT (-175.1067464573512 -21.106855861390844),1.0,696660.0,-2335140.0,0.0,0.015599999576807022,0.007947499863803387,37.0,0.014600000344216824,0.009239999577403069,0.0044999998062849045,0.008249999955296516,-0.001500000013038516,0.00486750015988946,0.01850000023841858,0.015097499825060368,0.019700000062584877,0.016032500192523003,0.7801080942153931,0.12889094650745392,0.30475473403930664,-0.11782476305961609,0.5287958383560181,0.9320754408836365
